0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0.014142136,0,0.007071068,0,0,0.077781746,0.06363961
8,0.350998575,0.169705627,0.364329129,0,0,0.091923882,0,0,0,0
9,0,0,0,0,0.070710678,0,0,0.275771645,0.113137085,0
10,0,0,0,0,0,0,0,0,0,0
11,0,0,0.403050865,0,0,0,0,0,0,0
12,0.176776695,0.021213203,0.169705627,0.042426407,0,0.014142136,0.360624458,0.353553391,0,0.190918831
13,0,0.382691862,0.466690476,0.269610452,0.197989899,0.353553391,0.572756493,0.110730414,0.049497475,0.418974696
14,0.209965984,0.799030663,0.247487373,0.361905388,0.049497475,0.446899751,0.494496239,0.084852814,0.035355339,0
15,0.741705839,0.997560289,0.590852894,0.859921686,1.116271582,0.932885036,0.628010301,0.466848968,0.338075284,1.004606228
16,1.856051602,2.484277089,1.989202743,1.83817345,1.543102163,0.91024834,1.098345695,0.673462724,0.939564054,0.703243941
17,2.945404757,2.942529281,2.795833087,2.122210294,2.129346934,1.323005237,1.135826589,0.947122387,1.362358399,0.387784129
18,3.821885019,3.232551276,3.127451854,2.712467248,2.361865615,1.635830002,1.767127266,1.440198753,1.449631903,0.771571415
19,3.792613121,2.791938285,3.015277596,2.379310481,2.048076499,1.862492569,2.09070367,1.437818643,1.681297179,1.413861769
20,3.637113259,2.660820036,2.870610402,2.670754117,2.362543812,2.07865341,1.96119393,1.566308542,1.706008589,1.48182871
21,3.441478681,3.138143218,2.564621148,3.437877994,2.514311079,2.12587461,1.875577734,1.321332043,1.752869368,1.281254567
22,3.282439517,2.955948862,2.481652881,3.120325075,2.50926467,2.3026019,1.897372243,1.370619181,0.953152128,1.196295302
23,3.35597244,2.928832741,2.602628185,2.792728167,2.530519024,2.592734157,2.231766025,1.780572311,1.387121892,1.359336948
24,3.24585277,2.981939001,2.616256088,2.928906775,3.101194799,1.963830077,2.222230218,1.976792909,1.363939747,0.975001832
25,2.865398964,3.331038479,2.935323401,2.885258981,2.597212792,2.460744039,2.118649936,1.683726431,1.260534791,0.939984802
26,2.441153123,3.20812807,2.886637759,2.823901087,2.563830242,2.176598404,1.883120781,1.726473343,1.609101981,1.565899689
27,2.137705474,2.910435832,2.936528563,2.78034299,2.706297267,2.296804346,2.00432797,1.877738544,1.383881336,1.393287479
