0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0.007,0.001,0,0,0.008,0,0,0.001,0,0
7,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0.014,0,0,0,0,0.007
9,0.042,0.028,0,0,0.006,0,0,0,0,0
10,0,0,0,0.146,0,0,0,0,0,0
11,0,0.01,0,0.126,0,0.035,0.029,0,0.037,0
12,0.023,0,0,0.12,0.03,0,0.001,0.01,0.006,0
13,0.097,0.119,0,0.068,0.042,0,0,0,0,0.019
14,0.186,0,0.002,0.2,0.103,0.032,0,0.054,0.015,0.147
15,0.212,0.15,0.161,0.138,0.094,0.22,0.154,0.22,0.225,0.211
16,2.948,0.824,0.396,0.264,0.411,0.277,0.161,0.278,0.251,0.265
17,1.262,0.951,0.539,0.569,0.288,0.091,0.241,0.371,0.232,0.294
18,2.976,1.328,0.529,0.478,0.51,0.187,0.418,0.521,0.275,0.375
19,2.702,2.489,0.985,0.577,0.939,0.418,0.417,0.449,0.504,0.397
20,2.294,2.203,1.357,0.972,0.95,0.485,0.375,0.421,0.266,0.522
21,1.365,1.701,1.415,1.446,1.04,0.48,0.779,0.524,0.676,0.934
22,1.785,1.464,1.451,1.528,1.221,0.739,1.112,0.535,0.45,0.946
23,1.784,1.171,1.147,2.1,0.921,1.1,1.314,1.016,0.676,0.734
24,1.497,1.165,1.597,2.098,1.182,1.42,0.72,0.885,0.615,0.785
25,2.025,0.969,1.983,2.578,1.148,0.867,0.875,0.663,1.091,1.272
26,2.311,1.598,1.242,2.319,1.243,1.154,0.932,0.777,1.197,1.203
27,1.673,1.553,1.477,2.662,0.913,1.382,0.676,0.844,1.037,0.871
28,1.928,1.689,1.537,2.79,0.856,1.272,0.587,0.876,0.535,0.917
29,2.863,1.324,1.475,3.5,1.184,0.96,0.676,0.68,0.68,0.669
30,3.146,1.347,2.034,3.177,0.892,1,1.07,0.586,0.885,0.902
31,3.667,2.003,2.078,3.334,0.551,0.754,1.017,0.282,0.716,0.871
32,4.164,2.28,2.722,2.928,1.192,0.572,0.984,0.696,0.73,0.234
33,4.431,2.168,2.298,3.068,1.478,0.782,0.792,0.773,0.943,0.44
34,5.056,2.823,1.7,3.288,1.299,1.022,0.938,1.04,0.92,0.835
35,5.518,2.828,2.501,4.808,1.214,1.341,0.647,0.972,0.59,0.926
36,5.422,3.312,2.784,4.341,1.578,1.426,0.87,0.755,0.855,0.986
