0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0
7,0.007071068,0,0.098994949,0,0,0,0.116057691,0.091923882,0,0.190918831
8,0.056568542,0.346482323,0.363003345,0.352207325,0.077781746,0.415791598,0.194519292,0.344193823,0.346482323,0
9,0.014142136,0,0.296984848,0,0,0,0,0,0,0.106066017
10,0,0,0,0,0,0,0,0,0,0
11,0,0,0.318198052,0,0.014142136,0,0.113137085,0,0.028284271,0
12,0,0.042426407,0,0.296984848,0.247487373,0.93267281,0,0,0.283678461,0.269104714
13,0,0.333809184,0.355917899,0.496355082,0.608111832,0,0.219795824,0.323223559,0.254558441,0.176776695
14,0.858004924,0.268700577,0.589046272,0.831821826,0.106066017,0.056568542,0.141421356,0.420636059,0.6151829,0.494880938
15,0.83327544,0.376373675,0.919727666,1.033698037,0.89329989,1.214933021,0.377159091,0.366902367,1.101487399,0.820641859
16,2.102095407,2.459679131,2.517035023,2.335099526,1.745478415,1.566625452,0.730389887,1.02559092,1.312932533,0.912109016
17,3.025190836,3.059226426,3.157360852,2.330582173,1.573473021,1.293587008,1.480394321,0.319476613,1.076933003,1.274034248
18,3.63190356,3.38088625,2.589953116,2.634055033,1.931044975,1.670704666,1.40546891,1.908166125,0.987793356,1.418808065
19,3.361244303,3.06980954,3.126793363,2.913043152,2.244523721,1.613141503,1.484670306,1.565815951,1.26825004,1.731880245
20,2.853818781,3.190848042,3.202069006,2.399677699,2.359246896,1.567821835,1.863748965,1.340485748,1.499055485,1.903797494
21,2.940905907,2.850345665,2.892654314,2.636265912,2.362348365,1.970982351,2.371765036,1.243177709,1.413216046,1.187144146
22,3.299843688,2.782008708,2.612079475,2.78875219,2.689594651,2.017173462,2.330121307,1.24467232,1.245932157,1.436940131
23,3.216649924,2.899938247,2.968363117,2.658141134,1.830512641,1.782262092,1.836816234,1.06427373,1.578070703,1.415692302
24,2.937849588,3.242971206,2.529809221,2.71911619,2.273718522,2.086713068,2.239998406,1.66212797,1.619728183,1.322763418
25,3.141013095,3.016732419,2.558176966,2.033761219,2.403107045,2.005080537,2.022078139,1.954342104,1.683492483,1.969714835
26,2.970354201,2.943753158,2.551450168,2.411322992,2.007507339,2.292883622,2.056561426,1.617387664,1.822994005,1.556756505
27,2.58750451,2.944819907,2.903087027,2.643027794,1.912093894,2.08530451,1.688116932,1.42758859,1.152242268,1.655313337
