0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1
1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0.003,0.003,0.007,0,0
7,0,0,0,0,0.008,0.007,0.008,0,0,0
8,0,0,0,0,0.01,0,0,0,0.024,0
9,0.045,0,0,0.048,0,0,0,0.093,0,0
10,0.035,0,0.331,0,0,0,0,0,0,0
11,0,0,0.132,0,0,0.02,0,0,0.034,0.051
12,0,0,0.146,0.08,0.096,0,0,0.001,0,0
13,0,0.007,0.372,0,0.114,0,0,0.04,0,0.182
14,0,0.012,0.263,0.033,0.043,0.162,0.048,0.034,0.111,0.396
15,0.344,0.306,0.276,0.092,0.268,0.178,0.242,0.328,0.09,0.178
16,4.992,3.676,0.519,1.289,1.056,0.811,0.558,0.247,0.079,0.317
17,5.363,3.377,0.31,1.35,1.172,0.954,0.815,0.441,0.192,0.428
18,6.404,3.861,0.562,1.799,1.611,1.197,1.106,0.678,0.682,0.698
19,7.417,4.813,0.595,2.388,2.276,1.586,1.228,1.627,0.984,0.544
20,6.938,5.847,1.06,3.244,2.586,1.113,1.778,1.693,1.107,0.713
21,7.052,6.049,1.241,3.821,2.553,1.513,1.547,1.314,1.177,0.681
22,6.472,6.069,1.491,4.471,2.613,2.355,1.61,1.036,1.416,0.981
23,6.984,6.77,1.781,3.994,2.741,1.891,1.65,1.374,1.299,0.487
24,7.144,6.681,2.173,4.482,3.065,1.724,1.48,1.825,1.326,0.597
25,7.013,6.478,3.176,4.181,3.273,1.619,1.426,1.813,1.364,0.886
26,7.495,6.108,3.528,4.321,3.647,2.166,1.814,1.73,1.202,0.723
27,7.699,5.723,3.201,4.702,4.15,2.276,2.264,1.491,1.115,0.531
28,6.713,4.994,3.7,4.496,3.992,2.39,1.967,1.461,0.846,0.858
29,6.848,5.226,3.232,4.393,3.788,2.588,2.147,1.347,0.772,0.496
30,7.494,6.163,2.732,4.497,3.704,2.768,2.058,1.012,1.006,0.428
31,6.959,6.067,3.047,4.316,3.386,2.688,2.02,0.757,0.86,0.354
32,7.277,5.478,2.876,4.822,2.919,2.662,2.381,0.686,0.74,0.779
33,7.471,4.967,3.923,4.912,2.772,2.865,2.297,1.217,0.306,0.671
34,7.198,5.435,3.875,5.413,2.351,2.873,2.003,0.832,0.463,0.996
35,7.043,5.992,3.695,5.305,2.512,2.597,2.152,0.653,0.507,0.901
36,7.23,6.329,4.405,5.092,2.614,3.095,1.988,0.772,0.585,0.713
